loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_term_months,loan_start_date,loan_end_date,current_balance,loan_status,origination_branch,collateral_type,source_system,record_created_at
LOAN0009618,CUST001333,Vehicle Finance,598604.73,11.2,72,2020-02-17,2026-01-16,78265.46,Default,BR022,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009619,CUST001467,Vehicle Finance,797298.81,13.49,72,2018-06-26,2024-05-25,74577.72,Default,BR024,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009620,CUST004726,Personal Loan,124798.84,22.82,60,2023-03-01,2028-02-03,78218.48,Active,BR030,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009621,CUST003613,Credit Card,52118.79,20.17,12,2018-05-02,2019-04-27,3525.46,Active,BR048,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009622,CUST007023,Business Loan,3706846.63,17.34,84,2019-01-18,2025-12-12,790711.89,Active,BR011,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009623,CUST006901,Personal Loan,18899.16,22.89,60,2019-11-27,2024-10-31,789.64,Active,BR007,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009624,CUST008415,Business Loan,4594347.79,11.09,84,2021-04-21,2028-03-15,2693069.8,Active,BR025,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009625,CUST007394,Personal Loan,147704.62,24.19,60,2023-03-17,2028-02-19,93795.1,Default,BR041,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009626,CUST001806,Vehicle Finance,697045.81,16.63,72,2023-08-10,2029-07-09,548296.51,Active,BR015,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009627,CUST000580,Personal Loan,10161.01,25.0,60,2018-07-26,2023-06-30,7.37,Active,BR001,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009628,CUST001565,Vehicle Finance,198949.61,12.78,72,2023-03-27,2029-02-23,135584.21,Active,BR018,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009629,CUST005665,Personal Loan,20297.93,14.78,60,2022-01-22,2026-12-27,10974.7,Active,BR019,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009630,CUST007445,Personal Loan,66719.53,22.85,60,2019-02-11,2024-01-16,0.0,Closed,BR007,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009631,CUST007593,Home Loan,402931.31,11.23,240,2023-11-15,2043-08-02,425431.75,Active,BR014,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009632,CUST002417,Personal Loan,141785.72,27.23,60,2022-06-11,2027-05-16,82154.95,Active,BR033,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009633,CUST006273,Vehicle Finance,501235.48,10.28,72,2019-07-22,2025-06-20,82971.2,Active,BR046,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009634,CUST003483,Vehicle Finance,488620.27,12.43,72,2019-03-04,2025-01-31,0.0,Closed,BR008,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009635,CUST004928,Vehicle Finance,401126.0,10.09,72,2018-01-14,2023-12-14,0.0,Closed,BR033,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009636,CUST001662,Home Loan,1212217.76,10.12,240,2023-09-08,2043-05-26,1233207.63,Active,BR047,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009637,CUST005494,Business Loan,2447238.06,13.21,84,2022-08-23,2029-07-17,1874715.31,Active,BR042,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009638,CUST000074,Home Loan,1697331.25,8.8,240,2020-02-10,2039-10-28,1488260.62,Active,BR004,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009639,CUST009630,Vehicle Finance,580960.6,16.44,72,2022-07-12,2028-06-10,376338.35,Active,BR022,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009640,CUST006273,Vehicle Finance,198980.11,15.49,72,2023-03-01,2029-01-28,139840.77,Active,BR011,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009641,CUST005603,Vehicle Finance,494164.72,13.61,72,2023-12-01,2029-10-30,430497.48,Active,BR018,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009642,CUST002288,Vehicle Finance,496973.78,11.4,72,2019-12-14,2025-11-12,125730.43,Active,BR003,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009643,CUST003229,Home Loan,1290871.33,10.7,240,2023-09-02,2043-05-20,1283108.08,Active,BR003,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009644,CUST007912,Home Loan,2903581.39,9.41,240,2018-10-06,2038-06-23,2087816.17,Active,BR038,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009645,CUST006443,Personal Loan,113039.9,17.32,60,2022-10-02,2027-09-06,59249.93,Active,BR032,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009646,CUST009163,Personal Loan,108061.36,21.26,60,2022-05-06,2027-04-10,65238.34,Active,BR013,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009647,CUST009614,Vehicle Finance,708651.66,12.02,72,2018-02-16,2024-01-16,0.0,Closed,BR047,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009648,CUST000041,Personal Loan,54141.98,22.36,60,2018-02-26,2023-01-31,0.0,Closed,BR045,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009649,CUST001462,Vehicle Finance,233122.53,10.33,72,2022-03-30,2028-02-27,126227.35,Active,BR020,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009650,CUST000774,Personal Loan,68551.56,17.88,60,2022-06-23,2027-05-28,38595.94,Active,BR043,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009651,CUST000205,Vehicle Finance,510234.14,15.92,72,2023-08-28,2029-07-27,413566.61,Active,BR042,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009652,CUST009089,Home Loan,1805521.54,9.16,240,2023-11-15,2043-08-02,1937875.12,Active,BR019,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009653,CUST008989,Vehicle Finance,238691.74,15.29,72,2018-09-17,2024-08-16,3757.82,Default,BR015,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009654,CUST009934,Home Loan,1025473.77,8.58,240,2019-10-16,2039-07-03,744931.94,Default,BR025,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009655,CUST007116,Home Loan,2799490.07,11.1,240,2023-06-16,2043-03-03,2589624.6,Active,BR030,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009656,CUST002939,Vehicle Finance,138393.73,15.58,72,2018-07-12,2024-06-10,20624.59,Active,BR017,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009657,CUST000410,Vehicle Finance,442916.21,12.44,72,2021-06-30,2027-05-30,209278.68,Default,BR006,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009658,CUST007354,Home Loan,1581602.98,11.39,240,2019-11-01,2039-07-19,1240350.03,Active,BR037,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009659,CUST004951,Personal Loan,60588.72,16.88,60,2022-02-22,2027-01-27,25152.8,Active,BR034,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009660,CUST007299,Home Loan,2415744.61,10.09,240,2019-12-05,2039-08-22,1760144.02,Active,BR041,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009661,CUST006030,Vehicle Finance,744258.95,17.7,72,2020-12-26,2026-11-25,204226.14,Active,BR043,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009662,CUST000610,Vehicle Finance,798036.94,16.58,72,2022-03-26,2028-02-23,502973.38,Active,BR012,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009663,CUST005898,Vehicle Finance,168373.13,17.24,72,2021-08-14,2027-07-14,84700.38,Active,BR030,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009664,CUST004135,Personal Loan,11214.1,19.88,60,2023-08-25,2028-07-29,8739.2,Active,BR004,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009665,CUST005578,Home Loan,1043310.65,12.41,240,2018-04-06,2037-12-22,727955.33,Active,BR042,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009666,CUST004952,Credit Card,69837.74,21.64,12,2022-09-26,2023-09-21,6852.04,Active,BR008,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009667,CUST004642,Home Loan,1392229.71,8.51,240,2018-11-04,2038-07-22,1082761.12,Active,BR021,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009668,CUST005336,Vehicle Finance,415451.76,10.63,72,2023-01-16,2028-12-15,294033.7,Active,BR040,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009669,CUST000120,Home Loan,2998439.29,11.29,240,2019-07-04,2039-03-21,2227437.7,Active,BR035,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009670,CUST000281,Home Loan,1626606.41,12.28,240,2019-10-05,2039-06-22,1124765.97,Active,BR035,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009671,CUST002319,Vehicle Finance,739049.47,16.32,72,2021-03-15,2027-02-12,246853.19,Active,BR041,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009672,CUST001153,Home Loan,1411511.43,10.58,240,2019-02-18,2038-11-05,1119508.89,Active,BR010,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009673,CUST004472,Home Loan,1488410.65,9.3,240,2023-02-13,2042-10-31,1425863.69,Active,BR044,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009674,CUST004411,Personal Loan,116863.42,26.43,60,2022-12-19,2027-11-23,68296.55,Active,BR041,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009675,CUST001129,Vehicle Finance,729043.33,14.88,72,2018-02-04,2024-01-04,25133.39,Active,BR002,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009676,CUST008991,Vehicle Finance,665315.47,11.43,72,2020-06-07,2026-05-07,229253.42,Active,BR019,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009677,CUST000504,Business Loan,2383655.8,13.0,84,2019-05-21,2026-04-14,345255.84,Active,BR016,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009678,CUST004340,Personal Loan,106215.13,19.99,60,2018-06-19,2023-05-24,13626.92,Active,BR033,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009679,CUST002442,Home Loan,1012190.51,9.93,240,2018-09-13,2038-05-31,673854.86,Active,BR025,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009680,CUST009387,Personal Loan,16191.68,20.3,60,2023-12-16,2028-11-19,15016.4,Active,BR028,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009681,CUST003218,Home Loan,726649.57,10.08,240,2020-05-18,2040-02-03,625049.82,Active,BR019,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009682,CUST001339,Credit Card,7286.62,22.0,12,2020-12-18,2021-12-13,0.0,Closed,BR019,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009683,CUST001356,Home Loan,1500186.21,9.42,240,2018-01-18,2037-10-05,923542.6,Active,BR005,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009684,CUST004460,Vehicle Finance,552073.72,12.0,72,2021-11-17,2027-10-17,267083.51,Active,BR029,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009685,CUST006902,Business Loan,215453.8,11.1,84,2020-11-24,2027-10-19,105387.63,Active,BR003,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009686,CUST000086,Vehicle Finance,117307.17,16.52,72,2020-11-20,2026-10-20,31077.22,Active,BR046,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009687,CUST001201,Home Loan,1706204.85,10.73,240,2023-12-14,2043-08-31,1847141.05,Active,BR009,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009688,CUST006807,Business Loan,4700910.71,14.17,84,2023-02-11,2030-01-05,3557915.73,Active,BR017,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009689,CUST002648,Home Loan,681733.72,10.68,240,2018-07-02,2038-03-19,461801.9,Active,BR043,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009690,CUST004667,Home Loan,2131965.41,11.5,240,2021-01-17,2040-10-04,1944874.33,Active,BR048,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009691,CUST003381,Vehicle Finance,551207.1,14.45,72,2023-12-28,2029-11-26,525735.37,Active,BR025,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009692,CUST009919,Personal Loan,49362.33,23.21,60,2020-10-07,2025-09-11,11477.38,Active,BR011,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009693,CUST009757,Vehicle Finance,134644.03,11.52,72,2020-02-28,2026-01-27,31465.58,Active,BR036,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009694,CUST006147,Home Loan,1944801.77,12.39,240,2020-11-10,2040-07-28,1450961.41,Active,BR017,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009695,CUST001887,Business Loan,2244121.33,20.39,84,2022-09-02,2029-07-27,1754165.73,Default,BR047,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009696,CUST000089,Personal Loan,50234.0,18.62,60,2021-07-27,2026-07-01,14402.71,Active,BR037,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009697,CUST005487,Personal Loan,118116.22,15.04,60,2022-03-25,2027-02-27,59540.21,Active,BR025,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009698,CUST000433,Home Loan,1393311.57,10.58,240,2023-02-19,2042-11-06,1291831.43,Active,BR007,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009699,CUST009302,Personal Loan,94477.12,27.73,60,2019-07-09,2024-06-12,5213.74,Active,BR028,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009700,CUST005853,Personal Loan,42154.68,14.23,60,2022-05-04,2027-04-08,23397.68,Active,BR018,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009701,CUST001646,Credit Card,12439.02,21.41,12,2018-09-03,2019-08-29,1417.77,Active,BR039,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009702,CUST002454,Vehicle Finance,191699.88,10.19,72,2020-01-19,2025-12-18,44103.96,Active,BR042,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009703,CUST006389,Home Loan,1292593.65,8.58,240,2019-02-14,2038-11-01,928658.18,Active,BR038,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009704,CUST000824,Home Loan,2281283.1,10.23,240,2020-06-05,2040-02-21,1946437.07,Active,BR029,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009705,CUST005960,Home Loan,1881225.65,11.68,240,2018-10-15,2038-07-02,1275084.11,Default,BR005,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009706,CUST004129,Personal Loan,59549.72,14.4,60,2023-08-28,2028-08-01,50938.82,Active,BR013,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009707,CUST008158,Home Loan,1580573.36,10.56,240,2018-05-02,2038-01-17,977016.41,Active,BR017,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009708,CUST000803,Vehicle Finance,498797.31,16.14,72,2022-09-26,2028-08-25,362688.19,Active,BR014,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009709,CUST008571,Home Loan,756872.02,9.56,240,2022-09-27,2042-06-14,648681.05,Default,BR048,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009710,CUST009650,Home Loan,1033862.73,10.75,240,2022-08-27,2042-05-14,1048976.47,Active,BR027,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009711,CUST001143,Vehicle Finance,279084.05,17.52,72,2021-05-04,2027-04-03,113908.18,Active,BR019,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009712,CUST005198,Personal Loan,19941.42,26.72,60,2018-08-18,2023-07-23,862.64,Active,BR017,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009713,CUST007031,Vehicle Finance,223839.97,15.55,72,2021-08-04,2027-07-04,103288.97,Active,BR007,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009714,CUST007219,Home Loan,1810074.27,9.43,240,2023-05-06,2043-01-21,1774098.81,Active,BR038,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009715,CUST007635,Home Loan,911042.09,8.92,240,2021-05-28,2041-02-12,812864.09,Active,BR006,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009716,CUST001831,Business Loan,2930891.65,12.13,84,2020-06-30,2027-05-25,1434599.07,Active,BR048,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009717,CUST003780,Vehicle Finance,97291.99,18.45,72,2018-04-10,2024-03-09,0.0,Closed,BR044,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009718,CUST007564,Home Loan,769281.55,11.39,240,2023-12-16,2043-09-02,803200.38,Active,BR032,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009719,CUST002970,Home Loan,1951185.87,9.36,240,2023-08-05,2043-04-22,1771147.45,Active,BR028,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009720,CUST002138,Personal Loan,89740.69,23.18,60,2018-02-05,2023-01-10,4816.05,Active,BR038,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009721,CUST008322,Vehicle Finance,278495.21,10.16,72,2020-05-16,2026-04-15,72397.22,Active,BR047,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009722,CUST004108,Personal Loan,95372.22,26.84,60,2022-12-29,2027-12-03,70365.64,Default,BR027,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009723,CUST004923,Vehicle Finance,199457.53,16.79,72,2023-11-17,2029-10-16,154737.73,Active,BR005,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009724,CUST009597,Personal Loan,123542.24,24.19,60,2019-12-10,2024-11-13,360.59,Active,BR021,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009725,CUST000032,Business Loan,1289131.81,12.91,84,2021-10-01,2028-08-25,620959.63,Active,BR035,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009726,CUST002099,Business Loan,2363172.85,16.26,84,2020-09-14,2027-08-09,1193115.74,Active,BR036,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009727,CUST008572,Personal Loan,142361.73,24.55,60,2022-12-03,2027-11-07,85068.73,Active,BR041,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009728,CUST008459,Vehicle Finance,496015.01,13.16,72,2019-03-14,2025-02-10,0.0,Closed,BR042,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009729,CUST006061,Personal Loan,114079.76,23.34,60,2019-06-04,2024-05-08,10786.73,Active,BR043,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009730,CUST009679,Home Loan,2312900.51,9.77,240,2022-09-10,2042-05-28,1963077.54,Active,BR008,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009731,CUST008246,Personal Loan,60300.93,21.89,60,2023-11-25,2028-10-29,50510.73,Default,BR010,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009732,CUST008710,Vehicle Finance,152119.79,12.39,72,2023-12-01,2029-10-30,136235.66,Active,BR006,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009733,CUST006152,Home Loan,1219489.74,11.34,240,2023-07-27,2043-04-13,1157346.11,Active,BR017,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009734,CUST001318,Personal Loan,9899.26,16.27,60,2018-04-05,2023-03-10,561.91,Active,BR048,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009735,CUST002696,Personal Loan,43307.56,19.49,60,2021-03-22,2026-02-24,15627.57,Active,BR001,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009736,CUST009555,Business Loan,229612.25,18.62,84,2018-11-25,2025-10-19,21648.21,Active,BR045,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009737,CUST002429,Vehicle Finance,382077.49,15.9,72,2021-09-28,2027-08-28,210933.22,Active,BR047,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009738,CUST007555,Vehicle Finance,86493.02,14.44,72,2021-08-03,2027-07-03,35820.56,Default,BR004,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009739,CUST001449,Personal Loan,115299.21,15.38,60,2023-06-17,2028-05-21,88800.2,Active,BR018,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009740,CUST000622,Vehicle Finance,773398.33,14.12,72,2019-02-08,2025-01-07,92145.06,Active,BR038,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009741,CUST002656,Home Loan,385486.63,8.96,240,2020-08-20,2040-05-07,290964.22,Active,BR016,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009742,CUST009440,Personal Loan,88786.24,19.61,60,2022-12-06,2027-11-10,58354.63,Active,BR022,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009743,CUST002801,Vehicle Finance,274725.11,12.22,72,2020-03-31,2026-02-28,85028.67,Active,BR018,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009744,CUST009525,Vehicle Finance,457074.9,17.71,72,2018-11-15,2024-10-14,58278.59,Active,BR031,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009745,CUST005051,Home Loan,2846427.16,10.36,240,2021-03-08,2040-11-23,2285426.42,Active,BR036,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009746,CUST007934,Personal Loan,115966.17,26.02,60,2019-11-16,2024-10-20,0.0,Closed,BR004,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009747,CUST007889,Vehicle Finance,617350.0,13.76,72,2019-05-05,2025-04-03,44572.98,Active,BR030,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009748,CUST000894,Personal Loan,47543.92,18.72,60,2023-05-12,2028-04-15,37385.59,Active,BR049,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009749,CUST006495,Personal Loan,120488.65,20.72,60,2021-10-17,2026-09-21,58285.33,Active,BR009,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009750,CUST008019,Personal Loan,19860.09,27.84,60,2022-05-08,2027-04-12,10511.2,Active,BR046,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009751,CUST006807,Vehicle Finance,589396.11,10.85,72,2019-07-18,2025-06-16,120120.18,Active,BR012,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009752,CUST002034,Home Loan,1391247.32,10.02,240,2021-01-11,2040-09-28,1057926.28,Active,BR049,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009753,CUST005795,Business Loan,2214314.61,13.32,84,2023-05-23,2030-04-16,1632116.15,Active,BR028,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009754,CUST001294,Personal Loan,76026.33,21.55,60,2021-02-02,2026-01-07,14704.31,Active,BR012,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009755,CUST001601,Home Loan,2374258.91,10.86,240,2020-10-29,2040-07-16,2044126.08,Active,BR041,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009756,CUST009185,Vehicle Finance,304286.39,16.05,72,2020-10-05,2026-09-04,92338.88,Active,BR004,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009757,CUST006193,Personal Loan,51907.17,16.07,60,2020-03-15,2025-02-17,933.92,Active,BR036,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009758,CUST005796,Personal Loan,80447.89,23.16,60,2019-04-01,2024-03-05,7158.41,Active,BR044,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009759,CUST008833,Personal Loan,43830.52,26.01,60,2023-07-28,2028-07-01,33786.42,Active,BR037,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009760,CUST005972,Business Loan,2258274.73,18.35,84,2019-10-14,2026-09-07,888070.1,Active,BR030,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009761,CUST006678,Personal Loan,100749.91,21.44,60,2023-01-16,2027-12-21,74499.62,Active,BR011,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0009762,CUST005516,Home Loan,2972610.5,10.88,240,2020-07-14,2040-03-31,2333453.16,Default,BR024,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
